key,name,description,icon,ability_key
habit_dragon_vhagar_slot1_01,Warrior's Resilience,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Reduce your Damage Received by <style=""Inline_Positive"">-8%</style>. Increase <style=""Inline_Damage_Tactical"">Tactical Damage</style> Dealt by <style=""Inline_Positive"">+16%</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_WarriorsResilience_03.png,ability_habit_rare_warriorsresilience_01
habit_dragon_vhagar_slot2_01,Ancestral Shield,"<style=""Inline_Underline"">Start of Round 1</style>: Reduce your <style=""Inline_Damage_Physical"">Physical</style> and <style=""Inline_Damage_Tactical"">Tactical</style> Damage Received by {effect_group=1:effect=1:base_mod} for 3 rounds.

<style=""Inline_Underline"">Start of Round 4</style>: Increase your <style=""Inline_Recovery"">Recovery</style> Received by {effect_group=2:effect=1:base_mod} until the end of combat.",Icon_DragonAbility_Habit_AncestralShield_05.png,ability_habit_legendary_ancestralshield_01
habit_dragon_vhagar_slot3_01,Battle Leader,"<style=""Inline_Underline"">Start of Combat</style>: Increase <style=""Inline_Damage_Physical"">Physical</style> Damage Dealt (excluding <style=""Inline_Attack"">Basic Attacks</style>) by {effect_group=1:effect=1:base_mod} of 1 Ally in any lane (prioritizes the <style=""Inline_RightFlank"">Right Flank</style>) until the end of combat.",Icon_DragonAbility_Habit_BattleLeader_03.png,ability_habit_legendary_battleleader_01
habit_dragon_vhagar_slot4_01,Eclipse Cover,"<style=""Inline_Underline"">Rounds 3-7</style>: {effect_group=1:trigger_chance} chance to grant <style=""Inline_Buff"">Advantage</style> ({effect_group=1:effect=1:base_mod}) to the Ally with the most troops and afflict <style=""Inline_Debuff"">Weakened</style> ({effect_group=2:effect=1:base_mod}) on the Enemy with the most troops. Each effect lasts for {effect_group=1:duration_rounds} round(s).

<style=""Inline_Buff"">Advantage</style> increases the target's Damage Dealt.
<style=""Inline_Debuff"">Weakened</style> reduces the target's Damage Dealt.",Icon_DragonAbility_Habit_EclipseCover_05.png,ability_habit_legendary_eclipsecover_01
habit_dragon_vhagar_slot5_01,Blazing Onslaught,"<style=""Inline_Underline"">Start of Round 1</style>: Increase <style=""Inline_Damage_Fire"">Fire</style> Damage Received of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} (prioritizes the <style=""Inline_LeftFlank"">Left Flank</style>) and  <style=""Inline_Damage_Physical"">Physical</style> Damage Received (excluding <style=""Inline_Attack"">Basic Attacks</style>) of {effect_group=2:number_of_targets} {effect_group=2:target_type} {effect_group=2:target_range} (prioritizes the <style=""Inline_RightFlank"">Right Flank</style>) by {effect_group=1:effect=1:base_mod} for {effect_group=1:duration_rounds} round(s).",Icon_DragonAbility_Habit_BlazingOnslaught_04.png,ability_habit_legendary_blazingonslaught_01
habit_dragon_vhagar_slot6_01,Skyward Titan,"<style=""Inline_Underline"">Each Round</style>: {effect_group=1:trigger_chance} chance to gain 1 stack of <style=""Inline_Buff"">Bulwark</style> (Max 5 Stacks) until the end of combat.

Each Stack of <style=""Inline_Buff"">Bulwark</style> increases your <style=""Inline_Dragon_Strength"">Strength</style> by {effect_group=1:effect=1:base_mod} and reduces your <style=""Inline_Damage_Physical"">Physical</style> and <style=""Inline_Damage_Tactical"">Tactical</style> Damage Received by {effect_group=1:effect=2:base_mod}.

<style=""Inline_Underline"">Gain 3rd Stack of <style=""Inline_Buff"">Bulwark</style></style>: Deal <style=""Inline_Damage_Physical"">Physical</style> Damage (Damage Rate: {effect_group=2:effect=1:base_mod}) to {effect_group=2:number_of_targets} {effect_group=2:target_type} {effect_group=2:target_range}.",Icon_DragonAbility_Habit_SkywardTitan_05.png,ability_habit_legendary_skywardtitan_01
habit_dragon_meleys_slot1_01,Warrior's Resilience,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Reduce your Damage Received by <style=""Inline_Positive"">-8%</style>. Increase <style=""Inline_Damage_Tactical"">Tactical Damage</style> Dealt by <style=""Inline_Positive"">+16%</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_WarriorsResilience_03.png,ability_habit_rare_warriorsresilience_01
habit_dragon_meleys_slot2_01,Royal Rend,"<style=""Inline_Command"">Scarlet Strike</style> gains: 
If the target is afflicted with <style=""Inline_Damage_Physical"">Bleed</style>, there is a {ability=ability_command_legendary_scarletstrike_01:effect_group=4:trigger_chance} chance to afflict them with  <style=""Inline_Debuff"">Vulnerable</style> for 2 rounds. Otherwise, there is a chance to increase their <style=""Inline_Damage_Physical"">Physical</style> Damage Received by {ability=ability_command_legendary_scarletstrike_01:effect_group=5:effect=1:base_mod} for 2 rounds and apply an additional stack of <style=""Inline_Debuff"">Laceration</style>.
",Icon_DragonAbility_Habit_RoyalRend_05.png,ability_habit_rare_null_01
habit_dragon_meleys_slot3_01,Battle Rush,"At the start of round 1, increase your <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=1:base_mod} and reduce <style=""Inline_Dragon_Instinct"">Instinct</style> by {effect_group=2:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Strength"">Strength</style>) of {effect_group=2:number_of_targets} {effect_group=2:target_type} {effect_group=2:target_range}. Each effect lasts for 3 rounds.",Icon_DragonAbility_Habit_BattleRush_03.png,ability_habit_legendary_battlerush_01
habit_dragon_meleys_slot4_01,Queen's Vengeance,"<style=""Inline_Underline"">Each Round:</style> There is a {effect_group=1:trigger_chance} chance to apply <style=""Inline_Buff"">Reflect</style> to self for 1 round. If successfully applied,  <style=""Inline_Buff"">Reflect</style> each <style=""Inline_Attack"">Basic Attack</style> dealt against Meleys this round. Additionally, apply 1 stack of Laceration to the enemy dragon with the highest <style=""Inline_Dragon_Speed"">Initiative</style>. 

<style=""Inline_Buff"">Reflect</style> causes each instance of a <style=""Inline_Attack"">Basic Attack</style> against the target to be split between the original target and the source of the attack. Each target's mitigation stats will affect the final damage they take.",Icon_DragonAbility_Habit_QueensVengeance_05.png,ability_habit_legendary_queensvengeance_01
habit_dragon_meleys_slot5_01,Battle Guile,"<style=""Inline_Underline"">Start of Combat</style> Reduce <style=""Inline_Dragon_Instinct"">Instinct</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Speed"">Initiative</style>) of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} until the end of combat.",Icon_DragonAbility_Habit_BattleGuile_04.png,ability_habit_legendary_battleguile_01
habit_dragon_meleys_slot6_01,The Red Queen,"<style=""Inline_Underline"">Round 3,6,9:</style> Deal <style=""Inline_Damage_Physical"">Physical</style> Damage (Damage Rate: {effect_group=3:effect=1:base_mod}) to {effect_group=3:number_of_targets} {effect_group=3:target_type} {effect_group=3:target_range}. Additionally, there is a {effect_group=1:trigger_chance} to apply 1 stack of <style=""Inline_Debuff"">Laceration</style> to them. Apply an additional stack of <style=""Inline_Debuff"">Laceration</style> to targets afflicted with <style=""Inline_Damage_Physical"">Bleed</style>.",Icon_DragonAbility_Habit_TheRedQueen_05.png,ability_habit_legendary_theredqueen_01
habit_dragon_moondancer_slot1_01,Warrior's Zeal,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Damage_Physical"">Physical Damage (</style><style=""Inline_Command""></style><style=""Inline_Habit""></style><style=""Inline_Negative"">)</style> Dealt by <style=""Inline_Positive"">+16%</style>. Increase <style=""Inline_Dragon_Instinct"">Instinct</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by <style=""Inline_Positive"">+20</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_WarriorsZeal_03.png,ability_habit_rare_warriorszeal_01
habit_dragon_moondancer_slot2_01,New Moon,"<style=""Inline_Underline"">Rounds 1, 3, 5</style>: {effect_group=1:trigger_chance} chance to gain 1 stack of <style=""Inline_Buff"">Rising Tide</style>. Double this chance ({effect_group=2:trigger_chance}) if any ally has <style=""Inline_Buff"">Advantage</style>.

<style=""Inline_Underline"">Odd-numbered Rounds</style>: Increase the <style=""Inline_Dragon_Instinct"">Instinct</style> (enhanced by <style=""Inline_Dragon_Speed"">Initiative</style>) by {effect_group=3:effect=1:base_mod} and the <style=""Inline_Damage_Tactical"">Tactical</style> Damage Dealt by {effect_group=3:effect=2:base_mod} of {effect_group=3:number_of_targets} {effect_group=3:target_type} <style=""Inline_Breed_Sentinel"">Sentinel</style> for {effect_group=3:duration_rounds} round(s).

If you have <style=""Inline_Bold"">4+ stacks of <style=""Inline_Buff"">Rising Tide</style></style>, increase these effects by 1.5x, ({effect_group=4:effect=1:base_mod} <style=""Inline_Dragon_Instinct"">Instinct</style> and {effect_group=4:effect=2:base_mod} <style=""Inline_Damage_Tactical"">Tactical</style> Damage Dealt).",Icon_DragonAbility_Habit_NewMoon_05.png,ability_habit_legendary_newmoon_01
habit_dragon_moondancer_slot3_01,Reactive Instincts,"<u>Start of Combat</u>: Increase <style=""Inline_Dragon_Instinct"">Instinct</style> by {effect_group=1:effect=1:base_mod} and <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=2:base_mod} of the Ally with the highest <style=""Inline_Dragon_Instinct"">Instinct</style> until the end of combat. Both effects are enhanced by <style=""Inline_Dragon_Strength"">Strength</style>.",Icon_DragonAbility_Habit_ReactiveInstincts_04.png,ability_habit_legendary_reactiveinstincts_01
habit_dragon_moondancer_slot4_01,Full Moon,"<style=""Inline_Underline"">Rounds 6, 8, 10</style>: {effect_group=1:trigger_chance} chance to gain 1 stack of <style=""Inline_Buff"">Rising Tide</style>. Double this chance ({effect_group=2:trigger_chance}) if any Ally has <style=""Inline_Buff"">Advantage</style>. Additionally, gain 1 stack if you have the <b>least troops</b> of all combatants.

<style=""Inline_Command"">Crescent Blade</style> gains:
Increase the <style=""Inline_Damage_Physical"">Physical</style> Damage dealt to {ability=ability_command_legendary_crescentblade_01:effect_group=3:effect=1:base_mod}. Additionally, double this damage ({ability=ability_command_legendary_crescentblade_01:effect_group=4:effect=1:base_mod}) when you have <style=""Inline_Bold"">4+ stacks of <style=""Inline_Buff"">Rising Tide</style></style>.",Icon_DragonAbility_Habit_FullMoon_05.png,ability_habit_legendary_fullmoon_01
habit_dragon_moondancer_slot5_01,Blood Moon,"<style=""Inline_Underline"">Each Round</style>: If you have <style=""Inline_Bold"">4+ stacks of <style=""Inline_Buff"">Rising Tide</style></style>, increase your <style=""Inline_Damage_Physical"">Physical</style> Damage Dealt by {effect_group=1:effect=1:base_mod} until the end of the round.

<style=""Inline_Underline"">Odd-numbered Rounds</style>: {effect_group=2:trigger_chance} chance to afflict <style=""Inline_Damage_Physical"">Bleed</style> on {effect_group=2:number_of_targets} {effect_group=2:target_type} {effect_group=2:target_range} for {effect_group=2:duration_rounds} round(s). Double this chance ({effect_group=3:trigger_chance}) if you have <style=""Inline_Buff"">6+ stacks of <style=""Inline_Buff"">Rising Tide</style></style>.",Icon_DragonAbility_Habit_BloodMoon_05.png,ability_habit_legendary_bloodmoon_01
habit_dragon_moondancer_slot6_01,Eclipsing Strike,"<style=""Inline_Underline"">Each Round</style>: {effect_group=1:trigger_chance} chance to reduce the Damage Dealt of the Enemy with the <style=""Inline_Bold"">Most Troops</style> by {effect_group=1:effect=1:base_mod} for {effect_group=1:duration_rounds} round(s). If you have <style=""Inline_Bold"">6+ stacks of <style=""Inline_Buff"">Rising Tide</style></style>, double this chance ({effect_group=2:trigger_chance}) and also reduce the target's <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=2:effect=2:base_mod} (enhanced by <style=""Inline_Dragon_Speed"">Initiative</style>).",Icon_DragonAbility_Habit_EclipsingStrike_05.png,ability_habit_legendary_eclipsingstrike_01
habit_dragon_belmorghul_slot1_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_belmorghul_slot2_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_belmorghul_slot3_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_belmorghul_slot4_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_belmorghul_slot5_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_belmorghul_slot6_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_nodedefender_slot1_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_nodedefender_slot2_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_nodedefender_slot3_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_nodedefender_slot4_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_nodedefender_slot5_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_bandit_slot1_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_bandit_slot2_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_bandit_slot3_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_bandit_slot4_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_bandit_slot5_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_outlaw_slot1_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_outlaw_slot2_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_outlaw_slot3_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_outlaw_slot4_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_outlaw_slot5_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_marauder_slot1_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_marauder_slot2_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_marauder_slot3_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_marauder_slot4_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_pve_marauder_slot5_01,<color=purple>Work in Progress</color>,<color=purple>Work in Progress</color>,Icon_DragonAbility_BasicAttack.png,ability_habit_rare_null_01
habit_dragon_silversong_slot1_01,Champion's Brilliance,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Dragon_Strength"">Strength</style>, <style=""Inline_Dragon_Intelligence"">Intelligence</style>, and <style=""Inline_Dragon_Instinct"">Instinct</style> by <style=""Inline_Positive"">+15</style>. Reduce Damage Received by <style=""Inline_Positive"">-8%</style> of the Ally deployed in the <style=""Inline_RightFlank"">Right Flank</style>. ",Icon_DragonAbility_BasicAttack.png,ability_habit_rare_championsbrilliance_01
habit_dragon_silversong_slot2_01,Watcher: Deal BA Damage,"When you deal Basic Attack Damage, apply Recovery to yourself and there is a chance to deal Fire Damage to 1 enemy.",Icon_DragonAbility_BasicAttack.png,ability_habit_test_watch_dealbadmg_01
habit_dragon_silversong_slot3_01,Watcher: Receive Recovery,"When you Receive Recovery, deal Tactical Damage to 1 Enemy.",Icon_DragonAbility_BasicAttack.png,ability_habit_test_watch_receiverec_01
habit_dragon_silversong_slot4_01,Dragon's Intellect,"<style=""Inline_Underline"">Start of Combat</style>: Reduce your Damage Received by {effect_group=1:effect=1:base_mod} and increase your <style=""Inline_Dragon_Intelligence"">Intelligence</style> by {effect_group=1:effect=2:base_mod} until the end of combat.",Icon_DragonAbility_BasicAttack.png,ability_habit_rare_dragonsintellect_01
habit_dragon_silversong_slot5_01,HABIT_DRAGONSVALOR_03_NAME,"<style=""Inline_Underline"">Start of Combat</style>: Reduce your Damage Received by {effect_group=1:effect=1:base_mod} and increase your <style=""Inline_Dragon_Strength"">Strength</style> by {effect_group=1:effect=2:base_mod} until the end of combat.",Icon_DragonAbility_BasicAttack.png,ability_habit_rare_dragonsvalor_01
habit_dragon_silversong_slot6_01,Dragon's Might,"<style=""Inline_Underline"">Start of Combat</style>: Increase your <style=""Inline_Damage_Physical"">Physical Damage (</style><style=""Inline_Command""></style><style=""Inline_Habit""></style><style=""Inline_Negative"">)</style> Dealt by {effect_group=1:effect=1:base_mod} until the end of combat.",Icon_DragonAbility_BasicAttack.png,ability_habit_rare_dragonsmight_01
habit_pve_spwn_wildlings_slot1_01,Savage Uprising,"Each round, chance to deal {effect_group=1:effect=1:damage_type} Damage to {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} and afflict the target with <style=""Inline_Debuff"">Weakened</style>. When troops fall below 50%, gain resistance to Fire Damage until the end of combat.",COMMAND_SPWN_WILDLINGS_DETAILED_DESCRIPTION,ability_habit_uncommon_spwn_wildlings_01
habit_pve_spwn_rivermen_slot1_01,River’s Snare,"Each round, chance to deal {effect_group=1:effect=1:damage_type} Damage to {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range}. Also on rounds 5-10, chance to afflict the target with <style=""Inline_Debuff"">Stun</style>.",COMMAND_SPWN_RIVERMEN_DETAILED_DESCRIPTION,ability_habit_uncommon_spwn_rivermen_01
habit_pve_spwn_wilddragon_champion_slot1_01,Crownbreaker’s Wrath,"Weak to Warrior Breeds.

Each round, chance to deal {effect_group=1:effect=1:damage_type} Damage to {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range}.",COMMAND_SPWN_WILDDRAGON_CHAMPION_DETAILED_DESCRIPTION,ability_habit_uncommon_spwn_wilddragon_champion_01
habit_pve_spwn_wilddragon_sentinel_slot1_01,Ironwind Ward,"Weak to Hunter Breeds.

Each round, chance to deal {effect_group=1:effect=1:damage_type} Damage to {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range}.",COMMAND_SPWN_WILDDRAGON_SENTINEL_DETAILED_DESCRIPTION,ability_habit_uncommon_spwn_wilddragon_sentinel_01
habit_pve_spwn_wilddragon_hunter_slot1_01,Burning Quarry,"Weak to Champion Breeds.

Each round, chance to deal {effect_group=1:effect=1:damage_type} Damage to {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range}.",COMMAND_SPWN_WILDDRAGON_HUNTER_DETAILED_DESCRIPTION,ability_habit_uncommon_spwn_wilddragon_hunter_01
habit_pve_spwn_wilddragon_warrior_slot1_01,Bloodfang Call,"Weak to Sentinel Breeds.

Each round, chance to deal {effect_group=1:effect=1:damage_type} Damage to {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range}.",COMMAND_SPWN_WILDDRAGON_WARRIOR_DETAILED_DESCRIPTION,ability_habit_uncommon_spwn_wilddragon_warrior_01
habit_pve_spwn_targaryen_soldier_slot1_01,Usurper's Demise,"Each round, chance to deal {effect_group=1:effect=1:damage_type} Damage to {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} and afflict the target with <style=""Inline_Debuff"">Weakened</style>. When troops fall below 50%, gain resistance to Fire Damage until the end of combat.",COMMAND_SPWN_WILDLINGS_DETAILED_DESCRIPTION,ability_habit_uncommon_spwn_wildlings_01
habit_test__nul,TBA (Work in Progress),This Habit is under construction.,Icon_Generic_Placeholder.png,ability_test__nul
habit_test_passive_buff,Passive Ability Type,,Icon_Generic_Placeholder.png,ability_habit_test_passive_buff
habit_test_allally_buff_all_010,Buff All Stats on All Allies by 10,,Icon_Generic_Placeholder.png,ability_habit_test_allally_buff_all_010
habit_test_allenemy_debuff_all_010,Debuff All Stats on All Enemies by 10,,Icon_Generic_Placeholder.png,ability_habit_test_allenemy_debuff_all_010
habit_test_allally_buff_all_010_pct,Buff All Stats on All Allies by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_allally_buff_all_010_pct
habit_test_allenemy_debuff_all_010_pct,Debuff All Stats on All Enemies by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_allenemy_debuff_all_010_pct
habit_test_opposing_debuff_all_010,Debuff All Stats on 1 Opposing Enemy by 10,,Icon_Generic_Placeholder.png,ability_habit_test_opposing_debuff_all_010
habit_test__damage_physical_010pct,Physical Damage 10% (Active),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_phy_010pct
habit_test__damage_physical_100pct,Physical Damage 100% (Active),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_phy_100pct
habit_test__damage_tactical_010pct,Tactical Damage 10% (Active),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_tac_010pct
habit_test__damage_tactical_100pct,Tactical Damage 100% (Active),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_tac_100pct
habit_test__damage_fire_010pct,Dragon Fire Damage 10% (Active),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_fire_010pct
habit_test__damage_fire_100pct,Dragon Fire Damage 100% (Active),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_fire_100pct
habit_test__damage_phy_010pct_attmod,Physical Damage 10% (AttackMod),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_phy_010pct_attmod
habit_test__damage_tac_010pct_attmod,Tactical Damage 10% (AttackMod),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_tac_010pct_attmod
habit_test__damage_fire_010pct_attmod,Dragon Fire Damage 10% (AttackMod),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_fire_010pct_attmod
habit_test__damage_phy_010pct_prep,Physical Damage 10% (Passive),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_phy_010pct_prep
habit_test__damage_tac_010pct_prep,Tactical Damage 10% (Passive),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_tac_010pct_prep
habit_test__damage_fire_010pct_prep,Dragon Fire Damage 10% (Passive),,Icon_Generic_Placeholder.png,ability_test__act_100pct__dmg_fire_010pct_prep
habit_test_attmod_self_recover_100,Recover troops for Self (10% | AttMod),,Icon_Generic_Placeholder.png,ability_habit_test_attmod_self_recover_100
habit_test_attmod_self_recover_010,Recover troops for Self (10% | AttMod),,Icon_Generic_Placeholder.png,ability_habit_test_attmod_self_recover_010
habit_test_self_buff_directdmgmod_phy_010_pct,Buff Physical Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_directdmgmod_phy_010_pct
habit_test_self_debuff_directdmgmod_phy_010_pct,Debuff Physical Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_debuff_directdmgmod_phy_010_pct
habit_test_self_buff_directdmgmod_tac_010_pct,Buff Tacctical Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_directdmgmod_tac_010_pct
habit_test_self_debuff_directdmgmod_tac_010_pct,Debuff Tacctical Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_debuff_directdmgmod_tac_010_pct
habit_test_self_buff_directdmgmod_fire_010_pct,Buff Dragon Fire Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_directdmgmod_fire_010_pct
habit_test_self_debuff_directdmgmod_fire_010_pct,Debuff Dragon Fire Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_debuff_directdmgmod_fire_010_pct
habit_test_self_buff_directdmgmod_phy_cmd_010_pct,Buff Physical Damage Dealt from Commands on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_directdmgmod_phy_cmd_010_pct
habit_test_self_buff_directdmgmod_phy_ba_010_pct,Buff Physical Damage Dealt from Basic Attacks on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_directdmgmod_phy_ba_010_pct
habit_test_self_buff_directdmgmod_hbt_act_attmod_010_pct,Buff Damage Dealt from AttackMod Habits on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_directdmgmod_hbt_act_attmod_010_pct
habit_test_self_buff_directdmgmod_phy_010_pct_scaling,Buff Physical Damage Dealt on Self by 10% (Scales w/ SPD),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_directdmgmod_phy_010_pct_scaling
habit_test_ally_buff_directdmgmod_phy_010_pct,Buff Physical Damage Dealt on 3 Ally by 10%,,Icon_Generic_Placeholder.png,ability_test_ally_buff_directdmgmod_phy_010_pct
habit_test_ally_debuff_directdmgmod_phy_010_pct,Debuff Physical Damage Dealt on 3 Ally by 10%,,Icon_Generic_Placeholder.png,ability_test_ally_debuff_directdmgmod_phy_010_pct
habit_test_enemy_buff_directdmgmod_phy_010_pct,Buff Physical Damage Dealt on 3 Enemy by 10%,,Icon_Generic_Placeholder.png,ability_test_enemy_buff_directdmgmod_phy_010_pct
habit_test_enemy_debuff_directdmgmod_phy_010_pct,Debuff Physical Damage Dealt on 3 Enemy by 10%,,Icon_Generic_Placeholder.png,ability_test_enemy_debuff_directdmgmod_phy_010_pct
habit_test_self_buff_dmgreceivedmod_phy_010_pct,Buff Physical Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_dmgreceivedmod_phy_010_pct
habit_test_self_debuff_dmgreceivedmod_phy_010_pct,Debuff Physical Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_debuff_dmgreceivedmod_phy_010_pct
habit_test_self_buff_dmgreceivedmod_tac_010_pct,Buff Tacctical Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_dmgreceivedmod_tac_010_pct
habit_test_self_debuff_dmgreceivedmod_tac_010_pct,Debuff Tacctical Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_debuff_dmgreceivedmod_tac_010_pct
habit_test_self_buff_dmgreceivedmod_fire_010_pct,Buff Dragon Fire Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_dmgreceivedmod_fire_010_pct
